Zip_Code,County,City,Place,Type,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev
96009,Modoc County,Bieber,Adin,CDP,530,8901691,15858,41.199312,-120.956779,54602,300000,32641
95514,Humboldt County,Blocksburg,Alderpoint,CDP,707,6288255,0,40.161347,-123.615729,24830,300000,14770
91901,San Diego County,Alpine,Alpine,CDP,619,69370314,1475,32.842286,-116.756044,91662,79440,65636
95076,Santa Cruz County,Watsonville,Amesti,CDP,831,7747643,166234,36.959483,-121.781739,63761,48440,55214
95003,Santa Cruz County,Aptos,Aptos,CDP,831,16657985,0,36.991147,-121.892758,96841,82737,67911
93420,San Luis Obispo County,Arroyo Grande,Arroyo Grande city,City,805,15106782,0,35.124305,-120.584854,81093,63124,62913
95603,Placer County,Auburn,Auburn city,City,530,18529464,71271,38.895075,-121.076739,71164,52951,60295
93304,Kern County,Bakersfield,Bakersfield city,City,661,385366784,3809676,35.321213,-119.018291,71025,56986,57439
95503,Humboldt County,Eureka,Bayview,CDP,707,1895432,0,40.765335,-124.178605,41404,31689,37090
96008,Shasta County,Bella Vista,Bella Vista,CDP,530,57495927,367924,40.651672,-122.256513,60891,54896,39884
93512,Mono County,Benton,Benton,CDP,760,73770754,52423,37.843606,-118.4899,33158,31129,17722
96011,Shasta County,Big Bend,Big Bend,CDP,530,14852516,230960,41.011615,-121.930444,29530,19739,22104
94945,Marin County,Novato,Black Point-Green Point,CDP,415,7322433,181453,38.109893,-122.518376,132698,127534,71468
94924,Marin County,Bolinas,Bolinas,CDP,415,15090533,0,37.917725,-122.709502,100173,76150,73456
92004,San Diego County,Borrego Springs,Borrego Springs,CDP,760,111554058,874219,33.245398,-116.357035,41547,31028,31083
94513,Contra Costa County,Brentwood,Brentwood city,City,925,38463708,21105,37.935905,-121.718547,100640,92772,64768
93427,Santa Barbara County,Buellton,Buellton city,City,805,4097749,1684,34.615497,-120.194237,80327,71623,55978
95965,Butte County,Oroville,Butte Valley,CDP,530,47370530,29332,39.668804,-121.645889,78774,55666,52503
92399,Riverside County,Calimesa,Calimesa city,City,909,38481117,0,33.987344,-117.054211,61578,45346,50889
93428,San Luis Obispo County,Cambria,Cambria,CDP,805,22036535,0,35.552479,-121.084527,78162,60687,56027
95922,Yuba County,Camptonville,Camptonville,CDP,530,2211388,0,39.452065,-121.048719,45763,32833,48119
94923,Sonoma County,Bodega Bay,Carmet,CDP,707,742472,0,38.374452,-123.071859,32499,300000,1826
93455,Santa Barbara County,Santa Maria,Casmalia,CDP,805,488123,0,34.837589,-120.531071,72668,300000,26981
95421,Sonoma County,Cazadero,Cazadero,CDP,707,18431244,3546,38.527831,-123.109799,57388,41500,50971
91724,Los Angeles County,Covina,Charter Oak,CDP,626,2403064,0,34.102483,-117.856315,74506,62609,49426
91710,San Bernardino County,Chino,Chino city,City,909,76829663,33348,33.978037,-117.657719,82439,72505,56415
94517,Contra Costa County,Clayton,Clayton city,City,925,9946656,0,37.94032,-121.930076,135724,130312,75495
94520,Contra Costa County,Concord,Clyde,CDP,925,371137,0,38.0254,-122.02806,67508,39905,59076
95713,Placer County,Colfax,Colfax city,City,530,3641506,0,39.093799,-120.953222,62241,48972,48721
90220,Los Angeles County,Compton,Compton city,City,310,25973637,227893,33.894047,-118.227469,52186,43250,40688
91723,Los Angeles County,West Covina,Covina city,City,626,18203062,32773,34.090475,-117.882143,77334,64833,55152
95971,Plumas County,Quincy,Cromberg,CDP,530,23385107,0,39.868383,-120.690446,36865,26537,29934
94014,San Mateo County,Daly City,Daly City city,City,650,19788422,0,37.700941,-122.464979,88415,74953,62070
93215,Kern County,Delano,Delano city,City,661,37044413,135325,35.763183,-119.26356,46670,35348,36810
93251,Kern County,Mckittrick,Derby Acres,CDP,661,9274815,0,35.244025,-119.603833,64762,38492,59874
91765,Los Angeles County,Diamond Bar,Diamond Bar city,City,909,38539601,13084,34.001573,-117.817601,101668,89518,68452
95224,Calaveras County,Avery,Dorrington,CDP,209,9398404,12551,38.294369,-120.270062,94240,36578,87348
94568,Alameda County,Dublin,Dublin city,City,925,39453265,0,37.716154,-121.896234,126995,119417,72770
92544,Riverside County,Hemet,East Hemet,CDP,951,13467988,0,33.730139,-116.940992,59514,47505,48363
90221,Los Angeles County,Compton,East Rancho Dominguez,CDP,310,2129017,0,33.894834,-118.195587,55412,43934,43685
93401,San Luis Obispo County,San Luis Obispo,Edna,CDP,805,3158263,0,35.210785,-120.605967,70959,300000,30348
95939,Glenn County,Elk Creek,Elk Creek,CDP,530,3753632,81504,39.598678,-122.53232,43059,36830,25925
90245,Los Angeles County,El Segundo,El Segundo city,City,310,14149156,4084,33.917145,-118.401554,104661,86968,70772
92026,San Diego County,Escondido,Escondido city,City,760,96015101,455887,33.133053,-117.074043,67119,51007,55767
93610,Madera County,Chowchilla,Fairmead,CDP,559,20035532,0,37.077473,-120.193661,46256,31719,41939
95476,Sonoma County,Sonoma,Fetters Hot Springs-Agua Caliente,CDP,707,3783771,0,38.327504,-122.487137,67684,53517,59891
96029,Tehama County,Flournoy,Flournoy,CDP,530,15012811,0,39.928357,-122.446164,55519,52439,37852
97635,Modoc County,New Pine Creek,Fort Bidwell,CDP,530,8288093,43567,41.863301,-120.159395,39439,25955,35242
95348,Merced County,Merced,Franklin,CDP,209,5226600,0,37.327717,-120.532114,49495,36846,45243
93730,Fresno County,Fresno,Friant,CDP,559,3239536,130737,36.984012,-119.70806,33535,18417,34551
95215,San Joaquin County,Stockton,Garden Acres,CDP,209,6693771,0,37.963697,-121.22961,45384,38763,31249
95020,Santa Clara County,Gilroy,Gilroy city,City,408,41808104,26658,37.006407,-121.585321,94368,81326,67204
95936,Sierra County,Downieville,Goodyears Bar,CDP,530,5309072,43381,39.552354,-120.893102,21163,30485,13700
95387,Stanislaus County,Westley,Grayson,CDP,209,577471,0,37.564951,-121.179463,46187,27144,47208
95947,Plumas County,Greenville,Greenville,CDP,530,20701558,0,40.133603,-120.945333,40839,27678,41290
95322,Merced County,Gustine,Gustine city,City,209,4017002,0,37.254514,-120.99487,55566,38476,48129
95688,Solano County,Vacaville,Hartley,CDP,707,16772049,72212,38.420393,-121.950842,107548,88891,67964
95638,Sacramento County,Herald,Herald,CDP,209,20406214,57778,38.288434,-121.231034,105322,116734,59006
92346,San Bernardino County,Highland,Highland city,City,909,48574930,348871,34.113473,-117.165729,71416,53373,58733
92227,San Bernardino County,Twentynine Palms,Homestead Valley,CDP,760,87750645,0,34.273019,-116.414529,38162,26647,35631
92648,Orange County,Huntington Beach,Huntington Beach city,City,714,69762694,13438927,33.690569,-118.00933,98804,83908,69678
95640,Amador County,Ione,Ione city,City,209,11901656,118011,38.36003,-120.944343,67768,50637,55281
91935,San Diego County,Jamul,Jamul,CDP,619,42950502,647442,32.721063,-116.863036,116516,111367,64817
92509,Riverside County,Jurupa Valley,Jurupa Valley city,City,951,111216400,1914744,34.002591,-117.467612,66953,57050,50640
95452,Sonoma County,Kenwood,Kenwood,CDP,707,13381220,0,38.415407,-122.538753,102857,300000,73360
96161,Placer County,Truckee,Kingvale,CDP,530,2490333,22032,39.320997,-120.438309,69749,300000,5981
92694,Orange County,Ladera Ranch,Ladera Ranch,CDP,949,12539189,0,33.549356,-117.641503,146539,137452,77834
96020,Plumas County,Chester,Lake Almanor Country Club,CDP,530,7104824,0,40.257771,-121.146958,105321,76530,81893
96003,Shasta County,Redding,Lakehead,CDP,530,12160323,1511480,40.903436,-122.399658,54704,31295,54483
92536,Riverside County,Aguanga,Lake Riverside,CDP,951,18888597,216496,33.518735,-116.812103,64425,69282,33988
93656,Fresno County,Riverdale,Lanare,CDP,559,5227767,0,36.437717,-119.932208,53317,300000,65690
93243,Kern County,Lebec,Lebec,CDP,661,39701013,760,34.844614,-118.899237,50166,300000,41056
92311,San Bernardino County,Barstow,Lenwood,CDP,760,5733125,0,34.885199,-117.108326,45143,37956,31897
93247,Tulare County,Lindsay,Lindsay city,City,559,7077625,0,36.208216,-119.08968,40664,30077,37152
95334,Merced County,Livingston,Livingston city,City,209,9518115,7397,37.387281,-120.724943,57266,51069,42662
95005,Santa Cruz County,Ben Lomond,Lompico,CDP,831,8738098,315,37.114619,-122.052768,89332,62885,73377
94040,Santa Clara County,Mountain View,Los Altos city,City,650,16768400,0,37.368538,-122.096629,159081,173800,86393
93249,Kern County,Lost Hills,Lost Hills,CDP,661,14378332,30536,35.632801,-119.677762,36199,30997,22659
96056,Shasta County,Mcarthur,McArthur,CDP,530,2593485,37760,41.041995,-121.40524,62566,43080,47125
93637,Madera County,Madera,Madera city,City,559,40893995,0,36.963983,-120.080243,49807,40326,39810
95502,Humboldt County,Eureka,Manila,CDP,707,1694566,128417,40.850897,-124.163193,46160,31868,43754
95642,Amador County,Jackson,Martell,CDP,209,6049766,2501,38.362045,-120.803077,42633,300000,36037
95340,Merced County,Merced,Merced city,City,209,60156228,0,37.305695,-120.477871,51987,36937,46907
96113,Lassen County,Herlong,Milford,CDP,530,13705685,14513,40.149446,-120.370205,123055,300000,71595
93438,Santa Barbara County,Lompoc,Mission Hills,CDP,805,3183261,20596,34.688779,-120.43975,103219,83492,73625
91016,Los Angeles County,Monrovia,Monrovia city,City,626,35233831,282079,34.163997,-117.984612,86051,70785,65240
95313,Stanislaus County,Turlock,Monterey Park Tract,CDP,209,122388,0,37.526814,-121.011487,22499,300000,1826
92277,San Bernardino County,Twentynine Palms,Morongo Valley,CDP,760,65316994,0,34.072377,-116.562727,48547,33293,48459
94553,Contra Costa County,Martinez,Mountain View,CDP,925,750549,0,38.00924,-122.116855,67025,50450,53449
92411,San Bernardino County,San Bernardino,Muscoy,CDP,909,8140238,10189,34.156059,-117.346405,44076,35849,36861
96134,Modoc County,Tulelake,Newell,CDP,530,6233913,14912,41.888731,-121.360249,22615,16194,19484
92860,Riverside County,Norco,Norco city,City,951,35673942,573824,33.925519,-117.551958,97832,86829,66154
94801,Contra Costa County,Richmond,North Richmond,CDP,510,3647916,363936,37.965271,-122.370668,50937,31359,53493
92344,San Bernardino County,Oak Hills,Oak Hills,CDP,760,63169978,0,34.389944,-117.403108,87622,71797,59360
93445,San Luis Obispo County,Oceano,Oceano,CDP,805,3967125,39217,35.101608,-120.608217,54837,48931,42496
93283,Kern County,Weldon,Onyx,CDP,760,29658339,203115,35.67022,-118.227163,39841,29148,43934
95966,Butte County,Oroville,Oroville East,CDP,530,55884164,454009,39.49362,-121.483755,59644,48663,50221
92260,Riverside County,Palm Desert,Palm Desert city,City,760,69446779,528739,33.737797,-116.36372,71209,53175,60825
90723,Los Angeles County,Paramount,Paramount city,City,562,12248385,286383,33.898883,-118.166629,55116,45286,41505
93292,Tulare County,Visalia,Patterson Tract,CDP,559,3744548,0,36.379521,-119.295604,50731,32526,43675
94952,Sonoma County,Petaluma,Petaluma city,City,707,37250003,277684,38.242253,-122.628631,91924,79519,64791
93930,Monterey County,King City,Pine Canyon,CDP,831,8639261,2301,36.172072,-121.143013,75691,59995,51853
93040,Ventura County,Piru,Piru,CDP,805,7302658,40401,34.406921,-118.799572,57660,48204,35144
95062,Santa Cruz County,Santa Cruz,Pleasure Point,CDP,831,1949108,3266640,36.959718,-121.970036,80553,56067,64635
94510,Contra Costa County,Benicia,Port Costa,CDP,707,410058,0,38.044542,-122.184944,104845,300000,43214
92065,San Diego County,Ramona,Ramona,CDP,760,99552934,54011,33.045619,-116.877515,77090,65343,55980
96021,Tehama County,Corning,Rancho Tehama Reserve,CDP,530,30144332,200760,40.004003,-122.42834,37053,28386,30944
95470,Mendocino County,Redwood Valley,Redwood Valley,CDP,707,7086877,31597,39.268548,-123.202758,84082,83217,38317
95562,Humboldt County,Rio Dell,Rio Dell city,City,707,5907975,350980,40.495591,-124.11493,45122,36946,37398
95684,Amador County,Somerset,River Pines,CDP,530,947248,0,38.545423,-120.747469,48136,300000,10142
90717,Los Angeles County,Lomita,Rolling Hills Estates city,City,310,9244326,114521,33.780959,-118.325312,143582,140323,84725
94957,Marin County,Ross,Ross,Town,415,4030683,0,37.963815,-122.561569,164985,184260,84272
95816,Sacramento County,Sacramento,Sacramento city,City,916,253621861,5651667,38.566592,-121.468632,64615,49743,55451
91784,San Bernardino County,Upland,San Antonio Heights,CDP,909,6197121,415767,34.15642,-117.658705,107195,92987,69393
91773,Los Angeles County,San Dimas,San Dimas city,City,909,38946890,1010265,34.107957,-117.808529,91998,79150,65569
92675,Orange County,San Juan Capistrano,San Juan Capistrano city,City,949,36867985,506820,33.500581,-117.654433,95567,74019,75480
93451,San Luis Obispo County,San Miguel,San Miguel,CDP,805,4348735,0,35.753406,-120.692396,62308,49204,50986
95060,Santa Cruz County,Santa Cruz,Santa Cruz city,City,831,32997148,7998546,36.974385,-122.035268,80113,62204,68648
94903,Marin County,San Rafael,Santa Venetia,CDP,415,9481991,49066,38.005569,-122.502811,97244,87362,71020
96088,Shasta County,Shingletown,Shingletown,CDP,530,63570624,177508,40.506094,-121.855665,52956,46292,37775
92342,San Bernardino County,Helendale,Silver Lakes,CDP,760,13400119,1031337,34.75011,-117.345998,73676,68209,47124
90280,Los Angeles County,South Gate,South Gate city,City,323,18741686,302705,33.944159,-118.192761,54149,42954,41327
96123,Lassen County,Ravendale,Spaulding,CDP,530,8621924,0,40.655664,-120.78626,60188,300000,25016
94304,Santa Clara County,Palo Alto,Stanford,CDP,650,7073378,117653,37.427021,-122.167747,89161,48662,87102
93257,Tulare County,Porterville,Strathmore,CDP,559,3642431,33920,36.143436,-119.061469,33647,25143,27845
93268,Kern County,Taft,Taft Heights,CDP,661,766308,0,35.13375,-119.47114,57445,61051,38812
92384,Inyo County,Shoshone,Tecopa,CDP,760,48145645,177237,35.820581,-116.205051,24696,11792,21600
93270,Tulare County,Terra Bella,Terra Bella,CDP,559,7046785,0,35.956727,-119.032841,38206,29463,31173
95376,San Joaquin County,Tracy,Tracy city,City,209,57348808,352292,37.724597,-121.445538,87689,76613,56410
93274,Tulare County,Tulare,Tulare city,City,559,52770665,197822,36.199366,-119.341921,58613,46466,47634
91384,Los Angeles County,Castaic,Val Verde,CDP,661,6644175,0,34.450423,-118.671784,80845,72205,53806
91702,Los Angeles County,Azusa,Vincent,CDP,626,3813316,0,34.098229,-117.923815,82224,76099,46663
91789,Los Angeles County,Walnut,Walnut city,City,909,23290060,9650,34.037195,-117.855606,108837,100267,70014
90502,Los Angeles County,Torrance,West Carson,CDP,310,5868540,33313,33.823139,-118.293685,79017,63800,58101
90047,Los Angeles County,Los Angeles,Westmont,CDP,323,4785352,0,33.941679,-118.301838,39928,26090,41109
95692,Yuba County,Wheatland,Wheatland city,City,530,21035373,17378,39.031163,-121.389996,64580,60943,48120
95573,Humboldt County,Willow Creek,Willow Creek,CDP,530,78501427,777006,40.939131,-123.636666,35613,35444,27148
93240,Kern County,Lake Isabella,Wofford Heights,CDP,760,16577597,460,35.71497,-118.472683,52875,44008,40482
94708,Alameda County,Kensington,Alameda city,Track,510,1012219,24193,37.9094178,-122.2748795,141291,300000,68996
95531,Alameda County,Crescent City,Alameda city,Track,707,22901753,1194738,41.7597759,-124.1632913,56914,46533,56987
95538,Alameda County,Fort Dick,Alameda city,Track,707,91874516,24801680,41.8536708,-124.1663143,65856,56124,45132
96150,Alameda County,South Lake Tahoe,Alameda city,Track,530,9413521,1486408,38.9314741,-119.9613705,68506,58839,49757
95614,Alameda County,Cool,Alameda city,Track,530,164681146,12435366,38.8279567,-121.0265108,93996,74907,64056
95762,Alameda County,El Dorado Hills,Alameda city,Track,916,13426997,5786926,38.737015,-121.0874235,135569,300000,76906
93307,Alameda County,Bakersfield,Alameda city,Track,661,1933623,0,35.3613217,-118.9879161,26342,18277,23523
95682,Alameda County,Cameron Park,Alameda city,Track,530,4823496,0,38.662649,-121.012167,122054,121110,67834
95667,Alameda County,Placerville,Alameda city,Track,530,50593598,237049,38.7187575,-120.8955514,94510,86770,61106
95636,Alameda County,Grizzly Flat,Alameda city,Track,530,788931826,156657,38.6035985,-120.5343814,80195,32216,83414
93721,Alameda County,Fresno,Alameda city,Track,559,3403396,0,36.7276566,-119.7762088,31331,27171,20701
91107,Alameda County,Pasadena,Alameda city,Track,626,2464480,0,36.743063,-119.7933565,26936,24459,35385
93706,Alameda County,Fresno,Alameda city,Track,559,1970493,0,36.717769,-119.8042772,32195,18241,37370
93311,Alameda County,Bakersfield,Alameda city,Track,661,3628738,0,35.3307397,-119.1012475,101564,91187,67621
93725,Alameda County,Fresno,Alameda city,Track,559,3401956,0,36.7026849,-119.7410277,37775,32819,26587
93727,Alameda County,Fresno,Alameda city,Track,559,2509841,0,36.7433669,-119.6911739,114884,300000,74827
93625,Alameda County,Fowler,Alameda city,Track,559,51215832,0,36.6433218,-119.6486262,68012,41889,62116
93728,Alameda County,Fresno,Alameda city,Track,559,1826004,0,36.7590503,-119.8157426,37213,23315,33954
93703,Alameda County,Fresno,Alameda city,Track,559,2446459,0,36.758343,-119.7810169,46000,21914,57257
93702,Alameda County,Fresno,Alameda city,Track,559,1294128,0,36.7540821,-119.7634759,25363,24284,15385
93612,Alameda County,Clovis,Alameda city,Track,559,1593911,0,36.7976616,-119.7203949,47015,46353,31916
93704,Alameda County,Fresno,Alameda city,Track,559,1948191,0,36.7721367,-119.8108607,100401,75728,79845
93723,Alameda County,Fresno,Alameda city,Track,559,26665736,0,36.7715437,-119.9090389,96454,300000,68054
93722,Alameda County,Fresno,Alameda city,Track,559,4573634,0,36.7590347,-119.8712115,69094,53793,50023
93630,Alameda County,Kerman,Alameda city,Track,559,456643014,1669517,36.7082365,-120.1192112,45548,29538,56260
93705,Alameda County,Fresno,Alameda city,Track,559,5093624,0,36.7971891,-119.8544515,61762,58859,37473
93711,Alameda County,Fresno,Alameda city,Track,559,3948464,0,36.8300614,-119.8311865,99856,83707,74372
93720,Alameda County,Fresno,Alameda city,Track,559,2509936,0,36.8448123,-119.7744453,51513,43176,40207
93710,Alameda County,Fresno,Alameda city,Track,559,2583355,0,36.8301689,-119.7903034,42661,30873,31674
93726,Alameda County,Fresno,Alameda city,Track,559,2587727,0,36.786884,-119.7814652,60998,46592,46675
93611,Alameda County,Clovis,Alameda city,Track,559,2638723,0,36.8446768,-119.7018656,94931,89265,57837
93619,Alameda County,Clovis,Alameda city,Track,559,21715865,0,36.8804748,-119.6918625,105422,300000,65384
93657,Alameda County,Sanger,Alameda city,Track,559,71055587,0,36.7700677,-119.5155966,77299,43682,72082
93312,Alameda County,Bakersfield,Alameda city,Track,661,2625793,0,35.3907396,-119.1188797,76076,68372,48584
93605,Alameda County,Big Creek,Alameda city,Track,559,3881982484,67781196,37.2235798,-119.0008343,91840,300000,48267
93667,Alameda County,Tollhouse,Alameda city,Track,559,602041242,12142384,36.9057665,-119.3805297,107612,95137,70383
93646,Alameda County,Orange Cove,Alameda city,Track,559,14521583,0,36.6466582,-119.3274871,36480,22455,38995
93654,Alameda County,Reedley,Alameda city,Track,559,2400004,0,36.6045254,-119.4393739,82535,73293,57919
93648,Alameda County,Parlier,Alameda city,Track,559,37292531,58223,36.5995049,-119.4974354,61962,300000,41359
93662,Alameda County,Selma,Alameda city,Track,559,8007694,0,36.5935943,-119.6260162,58925,300000,31751
93631,Alameda County,Kingsburg,Alameda city,Track,559,34586228,0,36.5460501,-119.5391568,124958,108583,77787
93263,Alameda County,Shafter,Alameda city,Track,661,1952873,0,35.4961858,-119.2738672,39209,31614,34188
93652,Alameda County,Raisin City,Alameda city,Track,559,356819981,0,36.580566,-119.9430164,46691,35472,39922
93624,Alameda County,Five Points,Alameda city,Track,559,523797951,0,36.3151691,-120.0929313,29663,23824,25695
93210,Alameda County,Coalinga,Alameda city,Track,559,7764098,0,36.1419126,-120.3512512,95126,89163,55806
93640,Alameda County,Mendota,Alameda city,Track,559,34326358,1246570,36.804879,-120.398557,40404,36615,20349
93622,Alameda County,Firebaugh,Alameda city,Track,559,163319889,147542,36.8586926,-120.5139877,59164,56349,45351
95951,Alameda County,Hamilton City,Alameda city,Track,530,159003182,4075142,39.7212958,-122.0413986,47707,33487,37030
95501,Alameda County,Eureka,Alameda city,Track,707,3118704,585951,40.7846083,-124.1798708,85033,73345,55356
93250,Alameda County,Mcfarland,Alameda city,Track,661,9348876,0,35.6738272,-119.2425798,38045,31876,30117
95521,Alameda County,Arcata,Alameda city,Track,707,9583422,48911,40.8875919,-124.0989799,40289,28788,34802
95570,Alameda County,Trinidad,Alameda city,Track,707,623268581,37913250,41.1893421,-124.0324312,59154,49556,47634
95519,Alameda County,Mckinleyville,Alameda city,Track,707,9626771,768174,40.9375951,-124.11228,48106,45774,35048
95540,Alameda County,Fortuna,Alameda city,Track,707,111653816,11869455,40.6865049,-124.1567492,68994,59364,50520
95526,Alameda County,Bridgeville,Alameda city,Track,707,1048738443,1050081,40.5020364,-123.7971626,50321,33497,52524
95565,Alameda County,Scotia,Alameda city,Track,707,301387508,3764824,40.4366309,-124.0525212,64765,47670,54003
95546,Alameda County,Hoopa,Alameda city,Track,530,364587558,2376734,41.0933707,-123.6734419,42756,25831,50343
94606,Alameda County,Oakland,Alameda city,Track,510,706611,0,37.7408161,-122.1621741,69451,63541,51804
92250,Alameda County,Holtville,Alameda city,Track,760,16189619,11902,32.8156455,-115.3745809,41460,18600,48430
92251,Alameda County,Imperial,Alameda city,Track,760,180074669,59691,32.8655904,-115.557135,82874,76449,40653
92243,Alameda County,El Centro,Alameda city,Track,760,128721904,0,32.7756534,-115.4937384,48768,36209,45607
92231,Alameda County,Calexico,Alameda city,Track,760,4903395,0,32.6773523,-115.4776599,70533,60898,59628
92273,Alameda County,Seeley,Alameda city,Track,760,2371638508,0,32.9323193,-115.9218139,40304,23203,36262
93514,Alameda County,Bishop,Alameda city,Track,760,817698012,1791706,37.3448147,-118.2425035,91625,84997,51673
